"order_number","product_key","customer_key","order_date","shipping_date","due_date","total_sales","quantity","price"
"SO58212","327","11753","2013-05-18","2013-05-25","2013-05-30",30,1,30
"SO58212","271","11753","2013-05-18","2013-05-25","2013-05-30",2,1,2
"SO58213","327","11166","2013-05-18","2013-05-25","2013-05-30",30,1,30
"SO58213","271","11166","2013-05-18","2013-05-25","2013-05-30",2,1,2
"SO58213","277","11166","2013-05-18","2013-05-25","2013-05-30",159,1,159
"SO58214","269","9777","2013-05-18","2013-05-25","2013-05-30",10,1,10
"SO58214","268","9777","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58214","275","9777","2013-05-18","2013-05-25","2013-05-30",8,1,8
"SO58215","266","16654","2013-05-18","2013-05-25","2013-05-30",70,1,70
"SO58215","25","16654","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58215","24","16654","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58215","23","16654","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58215","273","16654","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58216","265","9328","2013-05-18","2013-05-25","2013-05-30",70,1,70
"SO58217","268","6612","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58217","8","6612","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58217","7","6612","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58217","6","6612","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58218","319","3504","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58218","8","3504","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58218","7","3504","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58218","6","3504","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58219","319","4871","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58219","271","4871","2013-05-18","2013-05-25","2013-05-30",2,1,2
"SO58220","319","4275","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58220","8","4275","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58220","7","4275","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58220","6","4275","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58220","28","4275","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58220","27","4275","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58220","26","4275","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58220","254","4275","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58220","253","4275","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58221","276","6225","2013-05-18","2013-05-25","2013-05-30",22,1,22
"SO58221","269","6225","2013-05-18","2013-05-25","2013-05-30",10,1,10
"SO58221","8","6225","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58221","7","6225","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58221","6","6225","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58222","254","11382","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58222","253","11382","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58222","268","11382","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58223","327","12629","2013-05-18","2013-05-25","2013-05-30",30,1,30
"SO58223","319","12629","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58223","5","12629","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58223","4","12629","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58223","3","12629","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58224","319","12615","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58224","327","12615","2013-05-18","2013-05-25","2013-05-30",30,1,30
"SO58224","13","12615","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58224","12","12615","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58224","11","12615","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58224","19","12615","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58224","18","12615","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58224","17","12615","2013-05-18","2013-05-25","2013-05-30",50,1,50
"SO58224","254","12615","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58224","253","12615","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58225","320","9961","2013-05-18","2013-05-25","2013-05-30",4,1,4
"SO58225","271","9961","2013-05-18","2013-05-25","2013-05-30",2,1,2
"SO58226","332","15840","2013-05-18","2013-05-25","2013-05-30",29,1,29
"SO58226","321","15840","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58226","13","15840","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58226","12","15840","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58226","11","15840","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58226","16","15840","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58226","15","15840","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58226","14","15840","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58227","321","11684","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58227","332","11684","2013-05-18","2013-05-25","2013-05-30",29,1,29
"SO58227","258","11684","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58227","257","11684","2013-05-18","2013-05-25","2013-05-30",24,1,24
"SO58228","321","2495","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58228","5","2495","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58228","4","2495","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58228","3","2495","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58229","328","2709","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58229","319","2709","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58230","328","824","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58230","319","824","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58230","269","824","2013-05-18","2013-05-25","2013-05-30",10,1,10
"SO58230","268","824","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58230","16","824","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58230","15","824","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58230","14","824","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58231","319","1955","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58231","328","1955","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58231","271","1955","2013-05-18","2013-05-25","2013-05-30",2,1,2
"SO58232","276","2440","2013-05-18","2013-05-25","2013-05-30",22,1,22
"SO58232","13","2440","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58232","12","2440","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58232","11","2440","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58233","16","2147","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58233","15","2147","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58233","14","2147","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58233","276","2147","2013-05-18","2013-05-25","2013-05-30",22,1,22
"SO58234","169","9406","2013-05-18","2013-05-25","2013-05-30",2443,1,2443
"SO58234","168","9406","2013-05-18","2013-05-25","2013-05-30",2443,1,2443
"SO58234","274","9406","2013-05-18","2013-05-25","2013-05-30",120,1,120
"SO58235","372","5999","2013-05-18","2013-05-25","2013-05-30",1701,1,1701
"SO58235","8","5999","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58235","7","5999","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58235","6","5999","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58236","146","2299","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58236","145","2299","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58236","269","2299","2013-05-18","2013-05-25","2013-05-30",10,1,10
"SO58237","376","16901","2013-05-18","2013-05-25","2013-05-30",742,1,742
"SO58237","5","16901","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58237","4","16901","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58237","3","16901","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58238","171","8796","2013-05-18","2013-05-25","2013-05-30",2443,1,2443
"SO58238","170","8796","2013-05-18","2013-05-25","2013-05-30",2443,1,2443
"SO58238","270","8796","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58238","16","8796","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58238","15","8796","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58238","14","8796","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58238","268","8796","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58239","373","8563","2013-05-18","2013-05-25","2013-05-30",1701,1,1701
"SO58239","5","8563","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58239","4","8563","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58239","3","8563","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58240","371","12121","2013-05-18","2013-05-25","2013-05-30",1701,1,1701
"SO58241","150","2012","2013-05-18","2013-05-25","2013-05-30",2295,1,2295
"SO58241","149","2012","2013-05-18","2013-05-25","2013-05-30",2295,1,2295
"SO58241","276","2012","2013-05-18","2013-05-25","2013-05-30",22,1,22
"SO58242","152","1700","2013-05-18","2013-05-25","2013-05-30",2295,1,2295
"SO58242","151","1700","2013-05-18","2013-05-25","2013-05-30",2295,1,2295
"SO58242","268","1700","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58242","269","1700","2013-05-18","2013-05-25","2013-05-30",10,1,10
"SO58242","278","1700","2013-05-18","2013-05-25","2013-05-30",55,1,55
"SO58243","148","902","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58243","147","902","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58243","278","902","2013-05-18","2013-05-25","2013-05-30",55,1,55
"SO58244","144","1702","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58244","143","1702","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58244","328","1702","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58245","146","1989","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58245","145","1989","2013-05-18","2013-05-25","2013-05-30",2320,1,2320
"SO58245","319","1989","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58245","328","1989","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58245","271","1989","2013-05-18","2013-05-25","2013-05-30",2,1,2
"SO58245","274","1989","2013-05-18","2013-05-25","2013-05-30",120,1,120
"SO58246","167","8773","2013-05-18","2013-05-25","2013-05-30",2443,1,2443
"SO58246","166","8773","2013-05-18","2013-05-25","2013-05-30",2443,1,2443
"SO58246","270","8773","2013-05-18","2013-05-25","2013-05-30",9,1,9
"SO58247","354","836","2013-05-18","2013-05-25","2013-05-30",2384,1,2384
"SO58247","332","836","2013-05-18","2013-05-25","2013-05-30",29,1,29
"SO58247","321","836","2013-05-18","2013-05-25","2013-05-30",5,1,5
"SO58247","13","836","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58247","12","836","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58247","11","836","2013-05-18","2013-05-25","2013-05-30",35,1,35
"SO58248","375","14289","2013-05-18","2013-05-25","2013-05-30",540,1,540
"SO58249","179","13924","2013-05-19","2013-05-26","2013-05-31",1120,1,1120
"SO58249","178","13924","2013-05-19","2013-05-26","2013-05-31",1120,1,1120
"SO58249","268","13924","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58249","270","13924","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58249","256","13924","2013-05-19","2013-05-26","2013-05-31",24,1,24
"SO58249","255","13924","2013-05-19","2013-05-26","2013-05-31",24,1,24
"SO58250","150","3717","2013-05-19","2013-05-26","2013-05-31",2295,1,2295
"SO58250","149","3717","2013-05-19","2013-05-26","2013-05-31",2295,1,2295
"SO58251","148","1301","2013-05-19","2013-05-26","2013-05-31",2320,1,2320
"SO58251","147","1301","2013-05-19","2013-05-26","2013-05-31",2320,1,2320
"SO58252","270","277","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58252","268","277","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58253","278","2126","2013-05-19","2013-05-26","2013-05-31",55,1,55
"SO58253","22","2126","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58253","21","2126","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58253","20","2126","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58254","371","6647","2013-05-19","2013-05-26","2013-05-31",1701,1,1701
"SO58254","25","6647","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58254","24","6647","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58254","23","6647","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58255","282","692","2013-05-19","2013-05-26","2013-05-31",54,1,54
"SO58256","320","7760","2013-05-19","2013-05-26","2013-05-31",4,1,4
"SO58256","329","7760","2013-05-19","2013-05-26","2013-05-31",21,1,21
"SO58256","22","7760","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58256","21","7760","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58256","20","7760","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58257","332","16631","2013-05-19","2013-05-26","2013-05-31",29,1,29
"SO58257","16","16631","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58257","15","16631","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58257","14","16631","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58257","321","16631","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58258","326","15053","2013-05-19","2013-05-26","2013-05-31",25,1,25
"SO58259","329","16411","2013-05-19","2013-05-26","2013-05-31",21,1,21
"SO58259","271","16411","2013-05-19","2013-05-26","2013-05-31",2,1,2
"SO58260","326","15542","2013-05-19","2013-05-26","2013-05-31",25,1,25
"SO58261","269","4869","2013-05-19","2013-05-26","2013-05-31",10,1,10
"SO58261","268","4869","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58261","254","4869","2013-05-19","2013-05-26","2013-05-31",24,1,24
"SO58261","253","4869","2013-05-19","2013-05-26","2013-05-31",24,1,24
"SO58261","8","4869","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58261","7","4869","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58261","6","4869","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58262","269","10450","2013-05-19","2013-05-26","2013-05-31",10,1,10
"SO58262","268","10450","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58263","265","8860","2013-05-19","2013-05-26","2013-05-31",70,1,70
"SO58264","268","3080","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58264","264","3080","2013-05-19","2013-05-26","2013-05-31",64,1,64
"SO58264","269","3080","2013-05-19","2013-05-26","2013-05-31",10,1,10
"SO58265","267","7774","2013-05-19","2013-05-26","2013-05-31",70,1,70
"SO58265","272","7774","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58266","268","13730","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58266","280","13730","2013-05-19","2013-05-26","2013-05-31",54,1,54
"SO58267","319","4505","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58267","13","4505","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58267","12","4505","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58267","11","4505","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58268","319","3563","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58268","271","3563","2013-05-19","2013-05-26","2013-05-31",2,1,2
"SO58269","266","5594","2013-05-19","2013-05-26","2013-05-31",70,1,70
"SO58269","256","5594","2013-05-19","2013-05-26","2013-05-31",24,1,24
"SO58269","255","5594","2013-05-19","2013-05-26","2013-05-31",24,1,24
"SO58270","329","13879","2013-05-19","2013-05-26","2013-05-31",21,1,21
"SO58270","271","13879","2013-05-19","2013-05-26","2013-05-31",2,1,2
"SO58271","268","8466","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58272","320","13549","2013-05-19","2013-05-26","2013-05-31",4,1,4
"SO58272","13","13549","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58272","12","13549","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58272","11","13549","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58273","321","6777","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58273","271","6777","2013-05-19","2013-05-26","2013-05-31",2,1,2
"SO58274","163","5491","2013-05-19","2013-05-26","2013-05-31",2443,1,2443
"SO58274","162","5491","2013-05-19","2013-05-26","2013-05-31",2443,1,2443
"SO58274","13","5491","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58274","12","5491","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58274","11","5491","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58275","371","5998","2013-05-19","2013-05-26","2013-05-31",1701,1,1701
"SO58275","16","5998","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58275","15","5998","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58275","14","5998","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58275","282","5998","2013-05-19","2013-05-26","2013-05-31",54,1,54
"SO58276","390","8413","2013-05-19","2013-05-26","2013-05-31",540,1,540
"SO58276","269","8413","2013-05-19","2013-05-26","2013-05-31",10,1,10
"SO58276","264","8413","2013-05-19","2013-05-26","2013-05-31",64,1,64
"SO58276","268","8413","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58277","16","1381","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58277","15","1381","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58277","14","1381","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58277","368","1381","2013-05-19","2013-05-26","2013-05-31",1215,1,1215
"SO58278","148","2077","2013-05-19","2013-05-26","2013-05-31",2320,1,2320
"SO58278","147","2077","2013-05-19","2013-05-26","2013-05-31",2320,1,2320
"SO58278","278","2077","2013-05-19","2013-05-26","2013-05-31",55,1,55
"SO58278","279","2077","2013-05-19","2013-05-26","2013-05-31",54,1,54
"SO58279","144","2083","2013-05-19","2013-05-26","2013-05-31",2320,1,2320
"SO58279","143","2083","2013-05-19","2013-05-26","2013-05-31",2320,1,2320
"SO58279","278","2083","2013-05-19","2013-05-26","2013-05-31",55,1,55
"SO58279","275","2083","2013-05-19","2013-05-26","2013-05-31",8,1,8
"SO58280","367","13353","2013-05-19","2013-05-26","2013-05-31",2384,1,2384
"SO58280","272","13353","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58281","375","11132","2013-05-19","2013-05-26","2013-05-31",540,1,540
"SO58281","329","11132","2013-05-19","2013-05-26","2013-05-31",21,1,21
"SO58282","375","10401","2013-05-19","2013-05-26","2013-05-31",540,1,540
"SO58282","268","10401","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58282","270","10401","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58282","262","10401","2013-05-19","2013-05-26","2013-05-31",64,1,64
"SO58283","395","11134","2013-05-19","2013-05-26","2013-05-31",540,1,540
"SO58283","268","11134","2013-05-19","2013-05-26","2013-05-31",5,1,5
"SO58283","270","11134","2013-05-19","2013-05-26","2013-05-31",9,1,9
"SO58283","271","11134","2013-05-19","2013-05-26","2013-05-31",2,1,2
"SO58284","397","10590","2013-05-19","2013-05-26","2013-05-31",540,1,540
"SO58285","177","7856","2013-05-19","2013-05-26","2013-05-31",1120,1,1120
"SO58285","176","7856","2013-05-19","2013-05-26","2013-05-31",1120,1,1120
"SO58285","5","7856","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58285","4","7856","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58285","3","7856","2013-05-19","2013-05-26","2013-05-31",35,1,35
"SO58286","173","12984","2013-05-19","2013-05-26","2013-05-31",1120,1,1120
"SO58286","172","12984","2013-05-19","2013-05-26","2013-05-31",1120,1,1120
"SO58286","330","12984","2013-05-19","2013-05-26","2013-05-31",25,1,25
"SO58286","22","12984","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58286","21","12984","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58286","20","12984","2013-05-19","2013-05-26","2013-05-31",50,1,50
"SO58287","395","15825","2013-05-19","2013-05-26","2013-05-31",540,1,540
"SO58287","320","15825","2013-05-19","2013-05-26","2013-05-31",4,1,4
"SO58287","329","15825","2013-05-19","2013-05-26","2013-05-31",21,1,21
"SO58287","271","15825","2013-05-19","2013-05-26","2013-05-31",2,1,2
"SO58288","152","1493","2013-05-20","2013-05-27","2013-06-01",2295,1,2295
"SO58288","151","1493","2013-05-20","2013-05-27","2013-06-01",2295,1,2295
"SO58288","269","1493","2013-05-20","2013-05-27","2013-06-01",10,1,10
"SO58288","8","1493","2013-05-20","2013-05-27","2013-06-01",35,1,35
"SO58288","7","1493","2013-05-20","2013-05-27","2013-06-01",35,1,35
"SO58288","6","1493","2013-05-20","2013-05-27","2013-06-01",35,1,35
